,Temp,TGA,DrTGA,vel_cal
4796,918.872986,4.009885,-0.000927,10
4797,1012.210876,3.489423,-0.000265,5
4798,749.464752,4.583317,-0.000655,5
4799,974.92688,3.805184,-0.001112,15
4800,567.4872439999999,9.350025,-0.007053,15
4801,1086.778625,3.263765,-9.3e-05,5
4802,563.3935240000001,8.865101,-0.002256,5
4803,1100.0672,3.222718,-0.000332,5
4804,1058.9629519999999,3.617151,-0.000299,15
4805,500.065643,10.774157,-0.001706,10
4806,766.5293879999999,4.470191,-0.000333,5
4807,589.9813839999999,7.949874,-0.003386,5
4808,1062.553223,3.646807,-0.000247,10
4809,936.335022,3.942186,-0.000618,10
4810,1170.785156,3.368695,-0.000829,15
4811,1023.580505,3.45578,-0.000362,5
4812,763.674988,4.489109,-0.000924,5
4813,984.548828,3.782883,-0.00038,15
4814,586.1992190000001,8.094623,-0.002635,5
4815,818.78241,4.37252,-0.000618,10
4816,397.966141,10.959839,-0.000654,5
4817,588.645966,8.002647,-0.003014,5
4818,379.30233,11.340152,-0.000686,10
4819,788.707458,4.347526,-1.3e-05,5
4820,833.42572,4.309333,-0.000718,10
4821,890.43512,3.91146,-0.000376,5
4822,765.635223,4.478107,-0.000723,5
4823,1054.802612,3.36615,-0.000502,5
4824,320.971439,11.280888,-0.000363,5
4825,635.42926,6.273948,-0.002596,5
4826,911.990112,3.819196,-0.000564,5
4827,796.795349,4.308784,-0.000764,5
4828,1015.479492,3.478399,0.000306,5
4829,855.964478,4.04065,-0.000783,5
4830,938.723816,3.937183,-0.000677,10
4831,512.727905,10.613458,-0.002526,10
4832,761.1015629999999,4.506384,-0.000674,5
4833,594.3824460000001,8.409609,-0.005921,10
4834,980.774109,3.577008,-0.000524,5
4835,570.244507,9.267422,-0.007765,15
4836,580.375732,8.879436,-0.00554,10
4837,1007.886169,3.50283,-0.000283,5
4838,477.407837,10.843994,-0.001508,15
4839,425.11312899999996,10.880564,-0.000493,5
4840,962.520508,3.868912,-0.000389,10
4841,375.090111,11.043818,-0.000434,5
4842,442.914444,10.819042,-0.000212,5
4843,736.4175720000001,4.911882,-0.002131,15
4844,641.218842,6.117207,-0.002215,5
4845,750.517212,4.768574,-0.000937,10
4846,780.27063,4.392198,-7.3e-05,5
4847,1063.388428,3.609973,-0.001015,15
4848,723.54364,4.795083,-0.001034,5
4849,1017.552551,3.740747,0.000153,10
4850,685.485443,5.243234,-0.001286,5
4851,1017.013916,3.473118,-0.000534,5
4852,1145.7723999999998,3.432008,-0.001017,15
4853,1063.7071529999998,3.339792,0.000146,5
4854,891.660767,3.906414,0.000137,5
4855,1098.3404540000001,3.54245,-0.000892,15
4856,974.700684,3.806437,-0.001313,15
4857,955.365356,3.887228,-0.00065,10
4858,1161.689087,3.411504,-0.000676,10
4859,797.366028,4.468117,-0.000527,10
4860,671.036377,5.476131,-0.001465,5
4861,683.8713680000001,5.269223,-0.000883,5
4862,435.79892,11.135916,-0.000595,10
4863,611.349548,7.083098,-0.003055,5
4864,584.843201,8.14469,-0.003286,5
4865,523.0501859999999,10.412651,-0.00407,15
4866,419.45079,11.187634,-0.000683,10
4867,818.403137,4.204721,-0.000464,5
4868,1122.924438,3.509655,-0.000768,10
4869,472.2509,10.996935,-0.001197,10
4870,509.314957,10.660789,-0.001885,10
4871,489.71786499999996,10.506864,-0.000573,5
4872,683.697937,5.270988,-0.000823,5
4873,536.5834050000001,10.194951,-0.004168,10
4874,949.842834,3.903585,-0.000367,10
4875,1140.7585450000001,3.442863,-0.000761,15
4876,553.885223,9.152391,-0.002055,5
4877,583.0907589999999,8.789217,-0.00563,10
4878,1126.476257,3.478495,-0.000682,15
4879,429.615585,11.153637,-0.000776,10
4880,869.852722,3.986311,0.000166,5
4881,464.85231,11.028813,-0.000845,10
4882,863.843872,4.011975,-0.000345,5
4883,931.72937,3.734762,-0.000733,5
4884,602.7603449999999,8.105963,-0.006353,10
4885,647.871033,5.950338,-0.001914,5
4886,511.76554899999996,10.21981,-0.001614,5
4887,663.376038,5.616262,-0.001134,5
4888,1004.911194,3.51041,0.000225,5
4889,537.83728,9.614483,-0.002054,5
4890,544.1323239999999,9.438728,-0.002614,5
4891,337.033813,11.225607,-0.000722,5
4892,916.965881,3.795118,-0.000564,5
4893,962.92627,3.633413,-0.000323,5
4894,1120.376099,3.145204,0.000148,5
4895,845.679321,4.242167,-0.001301,15
4896,638.997833,6.874377,-0.008086,15
4897,730.959564,4.946543,-0.001478,10
4898,412.13775599999997,10.915675,-0.000343,5
4899,680.5248409999999,5.644746,-0.003108,10
4900,834.52063,4.129633,-0.000535,5
4901,895.913025,4.057836,-0.001063,15
4902,434.5578,10.847216,-0.000553,5
4903,1082.1229250000001,3.2794,-0.000625,5
4904,468.799301,10.686949,-0.000735,5
4905,637.3309939999999,6.221795,-0.002425,5
4906,444.017075,10.967503,-0.001347,15
4907,651.1571349999999,5.872651,-0.002294,5
4908,619.1072389999999,7.445941,-0.006873,10
4909,352.88262199999997,11.141051,-0.000814,5
4910,432.634979,10.853618,-0.000424,5
4911,663.047485,6.139695,-0.007456,15
4912,402.02574200000004,11.249434,-0.000976,10
4913,953.431091,3.662047,-0.000474,5
4914,748.9116819999999,4.782848,-0.0016,10
4915,505.195633,10.314824,-0.001364,5
4916,984.508667,3.568785,-0.000154,5
4917,692.843109,5.140377,-0.000674,5
4918,522.1334380000001,10.040208,-0.001313,5
4919,710.7370000000001,5.178025,-0.002368,10
4920,328.958122,11.258852,0.000217,5
4921,661.821686,6.176873,-0.007255,15
4922,907.727478,4.046081,-0.000618,10
4923,987.086182,3.561416,-0.000525,5
4924,885.195374,3.92918,0.000126,5
4925,330.746037,11.250507,-0.000465,5
4926,323.455883,11.386992,0.000123,15
4927,541.0352780000001,9.526767,-0.002214,5
4928,1124.6362920000001,3.131384,0.000206,5
4929,779.224121,4.398083,-0.000854,5
4930,506.937241,10.292367,-0.001353,5
4931,376.79240400000003,11.347031,-0.000774,10
4932,947.247314,3.891054,-0.000603,15
4933,650.749725,5.883076,-0.001935,5
4934,720.1918949999999,4.828412,-0.000713,5
4935,763.731812,4.666145,-0.000898,10
